,rpt_dt,addr_pct_cd,ofns_desc,loc_of_occur_desc,prem_typ_desc,latitude,longitude,lat_lon,coords_list
2761,2020-09-30T00:00:00.000,88,PETIT LARCENY,,STREET,40.68709807100004,-73.96254846799998,"{'latitude': '40.68709807100004', 'longitude': '-73.96254846799998'}","['40.68709807100004', '-73.96254846799998']"
2762,2020-09-30T00:00:00.000,78,HARRASSMENT 2,FRONT OF,STREET,40.66982196900005,-73.98411499799995,"{'latitude': '40.66982196900005', 'longitude': '-73.98411499799995'}","['40.66982196900005', '-73.98411499799995']"
2763,2020-09-24T00:00:00.000,70,ASSAULT 3 & RELATED OFFENSES,,TRANSIT - NYC SUBWAY,40.632893841000055,-73.94769920999995,"{'latitude': '40.632893841000055', 'longitude': '-73.94769920999995'}","['40.632893841000055', '-73.94769920999995']"
2764,2020-09-28T00:00:00.000,81,OFF. AGNST PUB ORD SENSBLTY &,FRONT OF,STREET,40.68280287500005,-73.93800447699994,"{'latitude': '40.68280287500005', 'longitude': '-73.93800447699994'}","['40.68280287500005', '-73.93800447699994']"
2765,2020-09-30T00:00:00.000,71,VEHICLE AND TRAFFIC LAWS,,STREET,40.66373687000004,-73.95384952499995,"{'latitude': '40.66373687000004', 'longitude': '-73.95384952499995'}","['40.66373687000004', '-73.95384952499995']"
2766,2020-09-29T00:00:00.000,105,PETIT LARCENY,FRONT OF,STREET,40.70233685300008,-73.74085392999996,"{'latitude': '40.70233685300008', 'longitude': '-73.74085392999996'}","['40.70233685300008', '-73.74085392999996']"
2767,2020-09-23T00:00:00.000,40,FELONY ASSAULT,INSIDE,RESIDENCE - PUBLIC HOUSING,40.81027545200004,-73.92562154799998,"{'latitude': '40.81027545200004', 'longitude': '-73.92562154799998'}","['40.81027545200004', '-73.92562154799998']"
2768,2020-09-28T00:00:00.000,7,HARRASSMENT 2,FRONT OF,STREET,40.71065931100002,-73.98986569399995,"{'latitude': '40.71065931100002', 'longitude': '-73.98986569399995'}","['40.71065931100002', '-73.98986569399995']"
2769,2020-09-29T00:00:00.000,67,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.63762471600006,-73.94524900899995,"{'latitude': '40.63762471600006', 'longitude': '-73.94524900899995'}","['40.63762471600006', '-73.94524900899995']"
2770,2020-09-28T00:00:00.000,79,DANGEROUS WEAPONS,,STREET,40.68210990500006,-73.94077052999995,"{'latitude': '40.68210990500006', 'longitude': '-73.94077052999995'}","['40.68210990500006', '-73.94077052999995']"
2771,2020-09-23T00:00:00.000,46,OFF. AGNST PUB ORD SENSBLTY &,FRONT OF,RESIDENCE - APT. HOUSE,40.86137718400005,-73.90095930999998,"{'latitude': '40.86137718400005', 'longitude': '-73.90095930999998'}","['40.86137718400005', '-73.90095930999998']"
2772,2020-09-24T00:00:00.000,75,ROBBERY,,STREET,40.66405677000005,-73.88811023299998,"{'latitude': '40.66405677000005', 'longitude': '-73.88811023299998'}","['40.66405677000005', '-73.88811023299998']"
2773,2020-09-26T00:00:00.000,73,CRIMINAL MISCHIEF & RELATED OF,INSIDE,RESIDENCE-HOUSE,40.663069740000026,-73.91885431299994,"{'latitude': '40.663069740000026', 'longitude': '-73.91885431299994'}","['40.663069740000026', '-73.91885431299994']"
2774,2020-09-26T00:00:00.000,114,ASSAULT 3 & RELATED OFFENSES,,STREET,40.75688445100008,-73.94435328199995,"{'latitude': '40.75688445100008', 'longitude': '-73.94435328199995'}","['40.75688445100008', '-73.94435328199995']"
2775,2020-09-29T00:00:00.000,113,VEHICLE AND TRAFFIC LAWS,,STREET,40.68595708000004,-73.80222900399998,"{'latitude': '40.68595708000004', 'longitude': '-73.80222900399998'}","['40.68595708000004', '-73.80222900399998']"
2776,2020-09-25T00:00:00.000,26,PETIT LARCENY,FRONT OF,DRUG STORE,40.814787465000045,-73.95750196499995,"{'latitude': '40.814787465000045', 'longitude': '-73.95750196499995'}","['40.814787465000045', '-73.95750196499995']"
2777,2020-09-22T00:00:00.000,106,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE-HOUSE,40.678128067000046,-73.83093581099996,"{'latitude': '40.678128067000046', 'longitude': '-73.83093581099996'}","['40.678128067000046', '-73.83093581099996']"
2778,2020-09-26T00:00:00.000,114,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.76619502400007,-73.91754457899998,"{'latitude': '40.76619502400007', 'longitude': '-73.91754457899998'}","['40.76619502400007', '-73.91754457899998']"
2779,2020-09-26T00:00:00.000,75,DANGEROUS WEAPONS,FRONT OF,STREET,40.67238999300002,-73.89700411599993,"{'latitude': '40.67238999300002', 'longitude': '-73.89700411599993'}","['40.67238999300002', '-73.89700411599993']"
2780,2020-09-27T00:00:00.000,70,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.632429754000036,-73.94722400499995,"{'latitude': '40.632429754000036', 'longitude': '-73.94722400499995'}","['40.632429754000036', '-73.94722400499995']"
2781,2020-09-29T00:00:00.000,19,PETIT LARCENY,INSIDE,CHAIN STORE,40.783585352000046,-73.95051296599996,"{'latitude': '40.783585352000046', 'longitude': '-73.95051296599996'}","['40.783585352000046', '-73.95051296599996']"
2782,2020-09-28T00:00:00.000,66,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.62270276200008,-73.98837329299994,"{'latitude': '40.62270276200008', 'longitude': '-73.98837329299994'}","['40.62270276200008', '-73.98837329299994']"
2783,2020-09-28T00:00:00.000,6,VEHICLE AND TRAFFIC LAWS,,STREET,40.73604051600006,-73.99780753799998,"{'latitude': '40.73604051600006', 'longitude': '-73.99780753799998'}","['40.73604051600006', '-73.99780753799998']"
2784,2020-09-24T00:00:00.000,67,BURGLARY,INSIDE,COMMERCIAL BUILDING,40.64187580400005,-73.93370411399997,"{'latitude': '40.64187580400005', 'longitude': '-73.93370411399997'}","['40.64187580400005', '-73.93370411399997']"
2785,2020-09-30T00:00:00.000,66,INTOXICATED & IMPAIRED DRIVING,FRONT OF,STREET,40.635839049000026,-73.98589935799998,"{'latitude': '40.635839049000026', 'longitude': '-73.98589935799998'}","['40.635839049000026', '-73.98589935799998']"
2786,2020-09-30T00:00:00.000,94,MISCELLANEOUS PENAL LAW,INSIDE,RESIDENCE - APT. HOUSE,40.73217585800006,-73.95627734899993,"{'latitude': '40.73217585800006', 'longitude': '-73.95627734899993'}","['40.73217585800006', '-73.95627734899993']"
2787,2020-09-23T00:00:00.000,69,FELONY ASSAULT,INSIDE,RESIDENCE-HOUSE,40.628890203000026,-73.89961468899996,"{'latitude': '40.628890203000026', 'longitude': '-73.89961468899996'}","['40.628890203000026', '-73.89961468899996']"
2788,2020-09-26T00:00:00.000,109,BURGLARY,INSIDE,PUBLIC SCHOOL,40.760165345000075,-73.81942555999996,"{'latitude': '40.760165345000075', 'longitude': '-73.81942555999996'}","['40.760165345000075', '-73.81942555999996']"
2789,2020-09-27T00:00:00.000,23,PETIT LARCENY,INSIDE,RESIDENCE - PUBLIC HOUSING,40.78673189800003,-73.94113246799998,"{'latitude': '40.78673189800003', 'longitude': '-73.94113246799998'}","['40.78673189800003', '-73.94113246799998']"
2790,2020-09-28T00:00:00.000,108,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.742296028000055,-73.92077511099995,"{'latitude': '40.742296028000055', 'longitude': '-73.92077511099995'}","['40.742296028000055', '-73.92077511099995']"
2791,2020-09-24T00:00:00.000,45,PETIT LARCENY,INSIDE,FAST FOOD,40.85235361600007,-73.827257805,"{'latitude': '40.85235361600007', 'longitude': '-73.827257805'}","['40.85235361600007', '-73.827257805']"
2792,2020-09-25T00:00:00.000,42,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.831358759000075,-73.89227359399997,"{'latitude': '40.831358759000075', 'longitude': '-73.89227359399997'}","['40.831358759000075', '-73.89227359399997']"
2793,2020-09-28T00:00:00.000,68,HARRASSMENT 2,,STREET,40.61274464400003,-74.01171429499993,"{'latitude': '40.61274464400003', 'longitude': '-74.01171429499993'}","['40.61274464400003', '-74.01171429499993']"
2794,2020-09-27T00:00:00.000,113,ASSAULT 3 & RELATED OFFENSES,INSIDE,GROCERY/BODEGA,40.697252641000034,-73.77572154199999,"{'latitude': '40.697252641000034', 'longitude': '-73.77572154199999'}","['40.697252641000034', '-73.77572154199999']"
2795,2020-09-22T00:00:00.000,75,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.67419163700004,-73.88929010999993,"{'latitude': '40.67419163700004', 'longitude': '-73.88929010999993'}","['40.67419163700004', '-73.88929010999993']"
2796,2020-09-23T00:00:00.000,46,CRIMINAL MISCHIEF & RELATED OF,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,40.84722098800006,-73.91990918999993,"{'latitude': '40.84722098800006', 'longitude': '-73.91990918999993'}","['40.84722098800006', '-73.91990918999993']"
2797,2020-09-26T00:00:00.000,94,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,COMMERCIAL BUILDING,40.726113249000036,-73.93934239299993,"{'latitude': '40.726113249000036', 'longitude': '-73.93934239299993'}","['40.726113249000036', '-73.93934239299993']"
2798,2020-09-29T00:00:00.000,103,DANGEROUS DRUGS,,STREET,40.69815952600004,-73.79240513799994,"{'latitude': '40.69815952600004', 'longitude': '-73.79240513799994'}","['40.69815952600004', '-73.79240513799994']"
2799,2020-09-30T00:00:00.000,46,OFF. AGNST PUB ORD SENSBLTY &,INSIDE,RESIDENCE - APT. HOUSE,40.856569584000056,-73.90227146299998,"{'latitude': '40.856569584000056', 'longitude': '-73.90227146299998'}","['40.856569584000056', '-73.90227146299998']"
2800,2020-09-23T00:00:00.000,6,PETIT LARCENY,INSIDE,SHOE,40.736690946000074,-73.99523109199998,"{'latitude': '40.736690946000074', 'longitude': '-73.99523109199998'}","['40.736690946000074', '-73.99523109199998']"
2801,2020-09-25T00:00:00.000,43,GRAND LARCENY OF MOTOR VEHICLE,FRONT OF,STREET,40.82912466000005,-73.86381763999998,"{'latitude': '40.82912466000005', 'longitude': '-73.86381763999998'}","['40.82912466000005', '-73.86381763999998']"
2802,2020-09-27T00:00:00.000,84,PETIT LARCENY,REAR OF,HIGHWAY/PARKWAY,40.70254032300004,-73.99016266799998,"{'latitude': '40.70254032300004', 'longitude': '-73.99016266799998'}","['40.70254032300004', '-73.99016266799998']"
2803,2020-09-29T00:00:00.000,19,PETIT LARCENY,INSIDE,CHAIN STORE,40.763173282000025,-73.96750175899997,"{'latitude': '40.763173282000025', 'longitude': '-73.96750175899997'}","['40.763173282000025', '-73.96750175899997']"
2804,2020-09-30T00:00:00.000,40,HARRASSMENT 2,INSIDE,OTHER,40.81361627000007,-73.90399633799996,"{'latitude': '40.81361627000007', 'longitude': '-73.90399633799996'}","['40.81361627000007', '-73.90399633799996']"
2805,2020-09-25T00:00:00.000,7,SEX CRIMES,INSIDE,RESIDENCE - APT. HOUSE,40.71650772200008,-73.98391989899994,"{'latitude': '40.71650772200008', 'longitude': '-73.98391989899994'}","['40.71650772200008', '-73.98391989899994']"
2806,2020-09-25T00:00:00.000,70,FELONY ASSAULT,,STREET,40.63202971100003,-73.94876270699997,"{'latitude': '40.63202971100003', 'longitude': '-73.94876270699997'}","['40.63202971100003', '-73.94876270699997']"
2807,2020-09-26T00:00:00.000,49,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.86015882100002,-73.870731317,"{'latitude': '40.86015882100002', 'longitude': '-73.870731317'}","['40.86015882100002', '-73.870731317']"
2808,2020-09-24T00:00:00.000,100,CRIMINAL MISCHIEF & RELATED OF,INSIDE,RESIDENCE - APT. HOUSE,40.58711892600007,-73.81489256399993,"{'latitude': '40.58711892600007', 'longitude': '-73.81489256399993'}","['40.58711892600007', '-73.81489256399993']"
2809,2020-09-28T00:00:00.000,101,OFF. AGNST PUB ORD SENSBLTY &,INSIDE,RESIDENCE - APT. HOUSE,40.594132284000075,-73.77370220599995,"{'latitude': '40.594132284000075', 'longitude': '-73.77370220599995'}","['40.594132284000075', '-73.77370220599995']"
2810,2020-09-26T00:00:00.000,75,FELONY ASSAULT,REAR OF,RESIDENCE - PUBLIC HOUSING,40.65553848200005,-73.88409879299998,"{'latitude': '40.65553848200005', 'longitude': '-73.88409879299998'}","['40.65553848200005', '-73.88409879299998']"
2811,2020-09-27T00:00:00.000,121,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.63761418700005,-74.13894351299997,"{'latitude': '40.63761418700005', 'longitude': '-74.13894351299997'}","['40.63761418700005', '-74.13894351299997']"
2812,2020-09-28T00:00:00.000,24,BURGLARY,INSIDE,GROCERY/BODEGA,40.79253106600004,-73.96777273499998,"{'latitude': '40.79253106600004', 'longitude': '-73.96777273499998'}","['40.79253106600004', '-73.96777273499998']"
2813,2020-09-22T00:00:00.000,44,SEX CRIMES,INSIDE,RESIDENCE - APT. HOUSE,40.83732351100008,-73.91983075699994,"{'latitude': '40.83732351100008', 'longitude': '-73.91983075699994'}","['40.83732351100008', '-73.91983075699994']"
2814,2020-09-22T00:00:00.000,42,ASSAULT 3 & RELATED OFFENSES,OPPOSITE OF,PARK/PLAYGROUND,40.841382062000044,-73.897880935,"{'latitude': '40.841382062000044', 'longitude': '-73.897880935'}","['40.841382062000044', '-73.897880935']"
2815,2020-09-27T00:00:00.000,13,CRIMINAL MISCHIEF & RELATED OF,INSIDE,RESIDENCE - APT. HOUSE,40.74222436300005,-73.99515852199994,"{'latitude': '40.74222436300005', 'longitude': '-73.99515852199994'}","['40.74222436300005', '-73.99515852199994']"
2816,2020-09-23T00:00:00.000,34,GRAND LARCENY,FRONT OF,STREET,40.851656037000055,-73.92761756999994,"{'latitude': '40.851656037000055', 'longitude': '-73.92761756999994'}","['40.851656037000055', '-73.92761756999994']"
2817,2020-09-30T00:00:00.000,70,GRAND LARCENY,INSIDE,RESIDENCE-HOUSE,40.63145490200003,-73.95966506799994,"{'latitude': '40.63145490200003', 'longitude': '-73.95966506799994'}","['40.63145490200003', '-73.95966506799994']"
2818,2020-09-25T00:00:00.000,105,HARRASSMENT 2,FRONT OF,RESIDENCE-HOUSE,40.703440581000045,-73.73978206999993,"{'latitude': '40.703440581000045', 'longitude': '-73.73978206999993'}","['40.703440581000045', '-73.73978206999993']"
2819,2020-09-22T00:00:00.000,111,PETIT LARCENY,INSIDE,RESIDENCE-HOUSE,40.75931416700007,-73.72260911799998,"{'latitude': '40.75931416700007', 'longitude': '-73.72260911799998'}","['40.75931416700007', '-73.72260911799998']"
2820,2020-09-22T00:00:00.000,40,HARRASSMENT 2,FRONT OF,RESIDENCE - APT. HOUSE,40.82213208500008,-73.91304564099994,"{'latitude': '40.82213208500008', 'longitude': '-73.91304564099994'}","['40.82213208500008', '-73.91304564099994']"
2821,2020-09-26T00:00:00.000,47,VEHICLE AND TRAFFIC LAWS,,STREET,40.884079041000064,-73.85916282199997,"{'latitude': '40.884079041000064', 'longitude': '-73.85916282199997'}","['40.884079041000064', '-73.85916282199997']"
2822,2020-09-24T00:00:00.000,50,PETIT LARCENY,INSIDE,TELECOMM. STORE,40.87862551400008,-73.905005395,"{'latitude': '40.87862551400008', 'longitude': '-73.905005395'}","['40.87862551400008', '-73.905005395']"
2823,2020-09-29T00:00:00.000,23,HARRASSMENT 2,FRONT OF,RESIDENCE - APT. HOUSE,40.78809945200004,-73.94826342999993,"{'latitude': '40.78809945200004', 'longitude': '-73.94826342999993'}","['40.78809945200004', '-73.94826342999993']"
2824,2020-09-29T00:00:00.000,94,OFF. AGNST PUB ORD SENSBLTY &,INSIDE,RESIDENCE - APT. HOUSE,40.72526155100008,-73.937799021,"{'latitude': '40.72526155100008', 'longitude': '-73.937799021'}","['40.72526155100008', '-73.937799021']"
2825,2020-09-23T00:00:00.000,84,HARRASSMENT 2,FRONT OF,RESIDENCE - PUBLIC HOUSING,40.69969571000007,-73.98169156899996,"{'latitude': '40.69969571000007', 'longitude': '-73.98169156899996'}","['40.69969571000007', '-73.98169156899996']"
2826,2020-09-30T00:00:00.000,120,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.61549122300004,-74.08165622999996,"{'latitude': '40.61549122300004', 'longitude': '-74.08165622999996'}","['40.61549122300004', '-74.08165622999996']"
2827,2020-09-22T00:00:00.000,50,HARRASSMENT 2,INSIDE,RESIDENCE - PUBLIC HOUSING,40.876003912000044,-73.90787301399996,"{'latitude': '40.876003912000044', 'longitude': '-73.90787301399996'}","['40.876003912000044', '-73.90787301399996']"
2828,2020-09-27T00:00:00.000,121,OFFENSES AGAINST PUBLIC ADMINI,FRONT OF,RESIDENCE-HOUSE,40.58085111500003,-74.15448552599996,"{'latitude': '40.58085111500003', 'longitude': '-74.15448552599996'}","['40.58085111500003', '-74.15448552599996']"
2829,2020-09-30T00:00:00.000,109,PETIT LARCENY,,STREET,40.774517830000036,-73.83802762799998,"{'latitude': '40.774517830000036', 'longitude': '-73.83802762799998'}","['40.774517830000036', '-73.83802762799998']"
2830,2020-09-27T00:00:00.000,60,PETIT LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.57801951000005,-73.98286967499998,"{'latitude': '40.57801951000005', 'longitude': '-73.98286967499998'}","['40.57801951000005', '-73.98286967499998']"
2831,2020-09-22T00:00:00.000,90,CRIMINAL MISCHIEF & RELATED OF,REAR OF,STREET,40.70697395800004,-73.93921192799998,"{'latitude': '40.70697395800004', 'longitude': '-73.93921192799998'}","['40.70697395800004', '-73.93921192799998']"
2832,2020-09-27T00:00:00.000,46,PETIT LARCENY,INSIDE,DRY CLEANER/LAUNDRY,40.85223007600007,-73.90881684799997,"{'latitude': '40.85223007600007', 'longitude': '-73.90881684799997'}","['40.85223007600007', '-73.90881684799997']"
2833,2020-09-24T00:00:00.000,114,FELONY ASSAULT,OPPOSITE OF,STREET,40.759260966000056,-73.91268733699997,"{'latitude': '40.759260966000056', 'longitude': '-73.91268733699997'}","['40.759260966000056', '-73.91268733699997']"
2834,2020-09-25T00:00:00.000,13,PETIT LARCENY,INSIDE,CHAIN STORE,40.739882419000025,-73.98666041099993,"{'latitude': '40.739882419000025', 'longitude': '-73.98666041099993'}","['40.739882419000025', '-73.98666041099993']"
2835,2020-09-23T00:00:00.000,83,ROBBERY,FRONT OF,STREET,40.70093160500005,-73.91199554199994,"{'latitude': '40.70093160500005', 'longitude': '-73.91199554199994'}","['40.70093160500005', '-73.91199554199994']"
2836,2020-09-25T00:00:00.000,13,HARRASSMENT 2,INSIDE,RESIDENCE - PUBLIC HOUSING,40.74016077500005,-73.97657424399995,"{'latitude': '40.74016077500005', 'longitude': '-73.97657424399995'}","['40.74016077500005', '-73.97657424399995']"
2837,2020-09-27T00:00:00.000,19,ROBBERY,INSIDE,DRUG STORE,40.763173282000025,-73.96750175899997,"{'latitude': '40.763173282000025', 'longitude': '-73.96750175899997'}","['40.763173282000025', '-73.96750175899997']"
2838,2020-09-21T00:00:00.000,43,HARRASSMENT 2,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,40.82263835800006,-73.87050431599994,"{'latitude': '40.82263835800006', 'longitude': '-73.87050431599994'}","['40.82263835800006', '-73.87050431599994']"
2839,2020-09-29T00:00:00.000,78,CRIMINAL MISCHIEF & RELATED OF,INSIDE,HOTEL/MOTEL,40.681270505000036,-73.98469274699994,"{'latitude': '40.681270505000036', 'longitude': '-73.98469274699994'}","['40.681270505000036', '-73.98469274699994']"
2840,2020-09-30T00:00:00.000,81,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.69056345100006,-73.92594259299993,"{'latitude': '40.69056345100006', 'longitude': '-73.92594259299993'}","['40.69056345100006', '-73.92594259299993']"
2841,2020-09-24T00:00:00.000,5,NYS LAWS-UNCLASSIFIED FELONY,INSIDE,PUBLIC BUILDING,40.71634415200003,-74.00125319299997,"{'latitude': '40.71634415200003', 'longitude': '-74.00125319299997'}","['40.71634415200003', '-74.00125319299997']"
2842,2020-09-30T00:00:00.000,71,GRAND LARCENY OF MOTOR VEHICLE,INSIDE,STREET,40.664206533000026,-73.93711702699994,"{'latitude': '40.664206533000026', 'longitude': '-73.93711702699994'}","['40.664206533000026', '-73.93711702699994']"
2843,2020-09-23T00:00:00.000,107,GRAND LARCENY,FRONT OF,STREET,40.73568603500007,-73.80018338899998,"{'latitude': '40.73568603500007', 'longitude': '-73.80018338899998'}","['40.73568603500007', '-73.80018338899998']"
2844,2020-09-26T00:00:00.000,23,PETIT LARCENY,INSIDE,DRUG STORE,40.791369686000046,-73.95114639799993,"{'latitude': '40.791369686000046', 'longitude': '-73.95114639799993'}","['40.791369686000046', '-73.95114639799993']"
2845,2020-09-21T00:00:00.000,108,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE-HOUSE,40.747498690000036,-73.91498004599998,"{'latitude': '40.747498690000036', 'longitude': '-73.91498004599998'}","['40.747498690000036', '-73.91498004599998']"
2846,2020-09-26T00:00:00.000,115,GRAND LARCENY,,STREET,40.75556455000003,-73.885368542,"{'latitude': '40.75556455000003', 'longitude': '-73.885368542'}","['40.75556455000003', '-73.885368542']"
2847,2020-09-28T00:00:00.000,114,HARRASSMENT 2,FRONT OF,STREET,40.75658685800005,-73.93196566699999,"{'latitude': '40.75658685800005', 'longitude': '-73.93196566699999'}","['40.75658685800005', '-73.93196566699999']"
2848,2020-09-24T00:00:00.000,14,DANGEROUS WEAPONS,,STREET,40.75099904800004,-73.99062471199994,"{'latitude': '40.75099904800004', 'longitude': '-73.99062471199994'}","['40.75099904800004', '-73.99062471199994']"
2849,2020-09-30T00:00:00.000,84,VEHICLE AND TRAFFIC LAWS,,STREET,40.70130541900005,-73.99356740799993,"{'latitude': '40.70130541900005', 'longitude': '-73.99356740799993'}","['40.70130541900005', '-73.99356740799993']"
2850,2020-09-26T00:00:00.000,48,GRAND LARCENY,,STREET,40.84149142200005,-73.88852379499998,"{'latitude': '40.84149142200005', 'longitude': '-73.88852379499998'}","['40.84149142200005', '-73.88852379499998']"
2851,2020-09-29T00:00:00.000,1,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.721432892000045,-74.00345032499997,"{'latitude': '40.721432892000045', 'longitude': '-74.00345032499997'}","['40.721432892000045', '-74.00345032499997']"
2852,2020-09-22T00:00:00.000,14,PETIT LARCENY,FRONT OF,STREET,40.750657819000025,-73.98295160999999,"{'latitude': '40.750657819000025', 'longitude': '-73.98295160999999'}","['40.750657819000025', '-73.98295160999999']"
2853,2020-09-30T00:00:00.000,115,PETIT LARCENY,FRONT OF,RESIDENCE-HOUSE,40.75875195400005,-73.87300004899998,"{'latitude': '40.75875195400005', 'longitude': '-73.87300004899998'}","['40.75875195400005', '-73.87300004899998']"
2854,2020-09-30T00:00:00.000,49,CRIMINAL MISCHIEF & RELATED OF,,TRANSIT - NYC SUBWAY,40.846367397000044,-73.84462244299993,"{'latitude': '40.846367397000044', 'longitude': '-73.84462244299993'}","['40.846367397000044', '-73.84462244299993']"
2855,2020-09-24T00:00:00.000,43,DANGEROUS DRUGS,FRONT OF,STREET,40.83158726100004,-73.87653243399996,"{'latitude': '40.83158726100004', 'longitude': '-73.87653243399996'}","['40.83158726100004', '-73.87653243399996']"
2856,2020-09-28T00:00:00.000,121,OFFENSES AGAINST PUBLIC ADMINI,INSIDE,COMMERCIAL BUILDING,40.587185912000045,-74.16452719999995,"{'latitude': '40.587185912000045', 'longitude': '-74.16452719999995'}","['40.587185912000045', '-74.16452719999995']"
2857,2020-09-26T00:00:00.000,44,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - APT. HOUSE,40.84079686100006,-73.91400066299997,"{'latitude': '40.84079686100006', 'longitude': '-73.91400066299997'}","['40.84079686100006', '-73.91400066299997']"
2858,2020-09-24T00:00:00.000,75,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.65833535300004,-73.88403626699994,"{'latitude': '40.65833535300004', 'longitude': '-73.88403626699994'}","['40.65833535300004', '-73.88403626699994']"
2859,2020-09-21T00:00:00.000,23,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - PUBLIC HOUSING,40.79581483100003,-73.93710106499998,"{'latitude': '40.79581483100003', 'longitude': '-73.93710106499998'}","['40.79581483100003', '-73.93710106499998']"
2860,2020-09-30T00:00:00.000,103,GRAND LARCENY,FRONT OF,OTHER,40.705312090000064,-73.79529351199994,"{'latitude': '40.705312090000064', 'longitude': '-73.79529351199994'}","['40.705312090000064', '-73.79529351199994']"
2861,2020-09-29T00:00:00.000,90,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,STREET,40.70863589900005,-73.95396993199995,"{'latitude': '40.70863589900005', 'longitude': '-73.95396993199995'}","['40.70863589900005', '-73.95396993199995']"
2862,2020-09-24T00:00:00.000,34,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.86154621800006,-73.92925895899998,"{'latitude': '40.86154621800006', 'longitude': '-73.92925895899998'}","['40.86154621800006', '-73.92925895899998']"
2863,2020-09-25T00:00:00.000,28,NYS LAWS-UNCLASSIFIED FELONY,FRONT OF,STREET,40.80316240700005,-73.95448249599998,"{'latitude': '40.80316240700005', 'longitude': '-73.95448249599998'}","['40.80316240700005', '-73.95448249599998']"
2864,2020-09-27T00:00:00.000,24,ASSAULT 3 & RELATED OFFENSES,,OTHER,40.79465928500008,-73.97178778199999,"{'latitude': '40.79465928500008', 'longitude': '-73.97178778199999'}","['40.79465928500008', '-73.97178778199999']"
2865,2020-09-26T00:00:00.000,41,PETIT LARCENY,INSIDE,CLOTHING/BOUTIQUE,40.82203993500008,-73.89173226699995,"{'latitude': '40.82203993500008', 'longitude': '-73.89173226699995'}","['40.82203993500008', '-73.89173226699995']"
2866,2020-09-22T00:00:00.000,72,ASSAULT 3 & RELATED OFFENSES,INSIDE,RESIDENCE - APT. HOUSE,40.650249839000026,-74.00675489499997,"{'latitude': '40.650249839000026', 'longitude': '-74.00675489499997'}","['40.650249839000026', '-74.00675489499997']"
2867,2020-09-22T00:00:00.000,103,GRAND LARCENY,,STREET,40.704432138000065,-73.79285086999994,"{'latitude': '40.704432138000065', 'longitude': '-73.79285086999994'}","['40.704432138000065', '-73.79285086999994']"
2868,2020-09-29T00:00:00.000,13,CRIMINAL MISCHIEF & RELATED OF,FRONT OF,CLOTHING/BOUTIQUE,40.73997614100006,-73.99073451999998,"{'latitude': '40.73997614100006', 'longitude': '-73.99073451999998'}","['40.73997614100006', '-73.99073451999998']"
2869,2020-09-27T00:00:00.000,26,CRIMINAL MISCHIEF & RELATED OF,,STREET,40.81480347900003,-73.95628448399998,"{'latitude': '40.81480347900003', 'longitude': '-73.95628448399998'}","['40.81480347900003', '-73.95628448399998']"
2870,2020-09-25T00:00:00.000,5,ROBBERY,FRONT OF,OTHER,40.71881993300008,-74.00018903499993,"{'latitude': '40.71881993300008', 'longitude': '-74.00018903499993'}","['40.71881993300008', '-74.00018903499993']"
2871,2020-09-24T00:00:00.000,62,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.60393964000008,-73.99174734299999,"{'latitude': '40.60393964000008', 'longitude': '-73.99174734299999'}","['40.60393964000008', '-73.99174734299999']"
2872,2020-09-27T00:00:00.000,33,CRIMINAL MISCHIEF & RELATED OF,,STREET,40.83207419300004,-73.94007692699995,"{'latitude': '40.83207419300004', 'longitude': '-73.94007692699995'}","['40.83207419300004', '-73.94007692699995']"
2873,2020-09-30T00:00:00.000,24,GRAND LARCENY,INSIDE,RESIDENCE - APT. HOUSE,40.793109621000035,-73.97676147099996,"{'latitude': '40.793109621000035', 'longitude': '-73.97676147099996'}","['40.793109621000035', '-73.97676147099996']"
